region,internal,internal,internal
field,phi,Exact[phi],Diff[phi]
component,L2,L2,L2
t, , , 
3.69,2.637472983234408,3.278328695323426,1.111616403971509
3.71,2.628811472956875,3.271856615916892,1.1139643055703123
3.73,2.6202801617550513,3.265149477688422,1.1157825941160713
3.75,2.6118653904114777,3.2579504351866975,1.116627736791754
3.77,2.6035543108690935,3.2501093689087908,1.1162540224265656
3.79,2.5953353835319413,3.241602355993652,1.114653028611387
3.81,2.587198686027453,3.2325251785039275,1.1120377890765485
3.83,2.5791360449197676,3.223065629702746,1.1087848342581772
3.85,2.571141016824475,3.2134628756422248,1.105352683203492
3.87,2.563208755580077,3.2039630324531285,1.1021956703921107
3.89,2.5553358070740244,3.194778972791002,1.099688867617181
3.91,2.5475198730690978,3.186060042146034,1.0980748307505424
3.93,2.539759580530434,3.1778747037009167,1.097437289870992
3.95,2.5320542845528125,3.170206759121677,1.0977018182682672
3.97,2.524403922366836,3.1629640001504056,1.0986597059252858
3.99,2.5168089245256557,3.1559969292827907,1.1000089584000146
4.01,2.5092701786622436,3.1491243905568336,1.1014053002301987
4.03,2.5017890323829217,3.1421624227105425,1.1025158192544278
4.05,2.494367315826447,3.1349523498284424,1.1030680757239408
4.07,2.487007361673616,3.127384154257083,1.1028880380311443
4.09,2.4797120010247085,3.1194116954718005,1.1019212994044216
4.11,2.4724845172618353,3.111057468045042,1.1002340022962134
4.13,2.465328546145206,3.102406306756497,1.0979929566244324
4.15,2.4582479180904535,3.093589511897732,1.0954284230811027
4.17,2.4512464468529953,3.084762843071579,1.092787225519651
4.19,2.444327676712438,3.0760831616147586,1.0902869873059655
4.21,2.4374946068083476,3.067688693764795,1.0880828806741871
4.23,2.4307494158123912,3.059686708978819,1.0862553518651312
4.25,2.424093212156599,3.052150062443832,1.084821093538146
4.27,2.417525834375378,3.045121197935653,1.0837618529277817
4.29,2.411045722844687,3.0386197973810587,1.0830592460039041
4.31,2.404649878663314,3.0326492089000943,1.0827211892041995
4.33,2.3983339181857195,3.027197589658778,1.08278817271867
4.35,2.392092223507853,3.0222322051053343,1.0833148495146658
4.37,2.3859181808329524,3.017688694209812,1.0843320232411098
4.39,2.3798044909112233,3.0134600784436323,1.0858026800402567
4.41,2.3737435293859717,3.0093916301088095,1.087589763924756
4.43,2.3677277304747615,3.005286724792115,1.0894508479874765
4.45,2.3617499653556355,3.0009256506696027,1.09106619766798
4.47,2.355803887075661,2.996095066484428,1.0920951618731667
4.49,2.3498842166761196,2.9906219177900777,1.0922458836297613
4.51,2.3439869502381327,2.9844035679853644,1.0913386742002693
4.53,2.338109473210711,2.977426455312201,1.0893453657815102
4.55,2.332250576069828,2.9697685908379023,1.0863944062833735
4.57,2.3264103733772186,2.9615856474881186,1.0827416839710835
4.59,2.320590135955361,2.9530847593057667,1.078716856923431
4.61,2.3147920525190337,2.9444930101126836,1.0746613589073195
4.63,2.3090189421618765,2.9360280620154633,1.070875227662556
4.65,2.3032739422023587,2.927876458538553,1.0675850790899681
4.67,2.2975601968460797,2.920181716136817,1.0649367100608496
4.69,2.2918805709167382,2.9130408018501743,1.063006506909456
4.71,2.286237409734396,2.9065053432260197,1.061819928894816
4.73,2.2806323614325152,2.9005836751813145,1.0613651372788375
4.75,2.2750662720895543,2.895241442250788,1.0615949976102927
4.77,2.269539157570741,2.890401004477884,1.062418456397038
4.79,2.264050249518035,2.885942071469962,1.0636889633446447
4.81,2.2585981070461143,2.881706783991639,1.0652002061250199
4.83,2.253180780871074,2.8775115211463698,1.0666969965341186
4.85,2.247796013166489,2.8731654619301916,1.0679030563093026
4.87,2.242441454611616,2.868493345786906,1.0685605665828044
4.89,2.237114879915974,2.8633580224924664,1.0684715813274845
4.91,2.231814384472129,2.857677966655455,1.0675304249789515
4.93,2.2265385474748993,2.851436063170683,1.0657389354140137
4.95,2.221286550524317,2.8446781790152156,1.0632014854467002
4.97,2.216058245016538,2.8375025256445405,1.0601022092907464
4.99,2.210854166116524,2.830042784506267,1.0566710722014332
5.01,2.205675495411869,2.8224488893409223,1.0531472909805306
5.03,2.200523978131606,2.814869118933969,1.0497478960101676
5.05,2.195401803814943,2.8074360285153452,1.0466464733410248
5.07,2.190311461360517,2.800257249822758,1.0439634691718145
5.09,2.1852555804008973,2.793410855597587,1.041766183501026
5.11,2.1802367709473907,2.786944184436366,1.0400747199099676
5.13,2.1752574723367784,2.78087486093952,1.0388700302156042
5.15,2.1703198208504686,2.775193077808305,1.0381014275330902
5.17,2.1654255431786815,2.769864740465246,1.0376927281210608
5.19,2.1605758804005917,2.764835516267511,1.0375476750845762
5.21,2.155771544578368,2.760035993801031,1.0375559577188036
5.23,2.1510127076306347,2.755388014336164,1.0376008841752997
5.25,2.1462990200341046,2.7508118933511096,1.0375688912341738
5.27,2.1416296552277996,2.746233877503171,1.0373600614563117
5.29,2.137003374436038,2.741592941824447,1.0368980970685877
5.31,2.132418606003946,2.7368460145911566,1.0361380071825963
5.33,2.1278735332242755,2.731970926457214,1.0350701030199239
5.35,2.123366184958702,2.7269667470611023,1.0337195936726082
5.37,2.118894524024651,2.7218515917304438,1.0321418903083293
5.39,2.114456529219079,2.716658351807051,1.030414440110216
5.41,2.1100502678699162,2.7114290545768505,1.0286263819979435
5.43,2.1056739568391336,2.70620866550747,1.0268674969583294
5.45,2.101326010860993,2.701039117624117,1.0252178465297128
5.47,2.0970050779207,2.695954226240457,1.0237392299488972
5.49,2.0927100620240076,2.6909759659743706,1.0224692337011974
5.51,2.088440134164797,2.6861123897471866,1.021418274515351
5.53,2.0841947325753765,2.681357282182972,1.020569699221593
5.55,2.0799735534714245,2.676691474616227,1.0198827242733204
5.57,2.0757765335199014,2.6720856081540476,1.0192977746436365
5.59,2.0716038252088116,2.667504013756469,1.018743608074552
5.61,2.0674557662259185,2.6629092849508735,1.0181454813487518
5.63,2.0633328438961187,2.658267055273141,1.0174335352072494
5.65,2.059235655709865,2.6535504686104923,1.0165505575369231
5.67,2.0551648670102334,2.6487438564091064,1.0154583462383067
5.69,2.0511211669925205,2.6438452164225046,1.0141420416345512
5.71,2.047105224293509,2.6388672191278952,1.0126120249478785
5.73,2.043117643583753,2.6338366346500766,1.01090325595234
5.75,2.0391589246951645,2.6287922501688565,1.0090722048212426
5.77,2.035229425885973,2.623781506808803,1.0071917702141435
5.79,2.031329332836512,2.618856201562123,1.0053447273106537
5.81,2.0274586348601806,2.614067661143531,1.0036163001455822
5.83,2.023617109591993,2.609461803722165,1.002086419816555
5.85,2.0198043170824604,2.6050744781521757,1.0008221607610828
5.87,2.016019603789977,2.600927432159597,0.9998707993436166
5.89,2.0122621164551395,2.5970252301213677,0.9992539542470271
5.91,2.0085308252902907,2.5933534223489714,0.9989633467235361
5.93,2.0048245553683177,2.589878247092884,0.998958809024938
5.95,2.0011420245904294,2.586548095266958,0.999169182486311
5.97,1.9974818861956423,2.58329685573519,0.9994965937839327
5.99,1.9938427734817348,2.5800490700161394,0.9998242347361632
6.01,1.990223344265677,2.5767265713178693,1.0000272303172286
6.03,1.9866223226362094,2.5732560071288546,0.9999855720921036
6.05,1.9830385357438391,2.56957641261593,0.9995975767862252
6.07,1.9794709437215536,2.5656458820332366,0.998792052250763
6.09,1.9759186613077622,2.5614464251343017,0.9975374082952226
6.11,1.9723809703152566,2.5569863048617356,0.9958463434741306
6.13,1.9688573227127393,2.5522994969186343,0.9937753901245039
6.15,1.9653473347112895,2.547442321352206,0.9914193677328145
6.17,1.961850772829867,2.5424876860927896,0.98890151896862
6.19,1.9583675334086161,2.537517677356744,0.9863606472281695
6.21,1.9548976174111836,2.532615387184975,0.9839368601147009
6.23,1.9514411025826461,2.5278568790306037,0.9817575424975039
6.25,1.9479981150956414,2.5233040878476216,0.9799249915621792
6.27,1.9445688027242576,2.518999279576203,0.9785068348631104
6.29,1.9411533113464063,2.514961502132024,0.9775300066009209
6.31,1.937751766214633,2.51118527379507,0.9769787266035459
6.33,1.9343642589856171,2.5076415802033627,0.976796614097911
6.35,1.9309908409982164,2.504281077474657,0.9768927482872687
6.37,1.927631522779626,2.5010392152368706,0.9771511377679689
6.39,1.9242862792785513,2.4978428021972148,0.9774426923080936
6.41,1.9209550599085574,2.494617360880419,0.9776384574064919
6.43,1.9176378021622524,2.491294494745938,0.9776226540602929
6.45,1.9143344473471648,2.487818458546471,0.9773040360224676
6.47,1.9110449569066807,2.4841512050136987,0.9766242689211584
6.49,1.9077693278236947,2.4802753751142537,0.9755624304076065
6.51,1.9045076057506933,2.476194974756603,0.9741352594507394
6.53,1.9012598947500252,2.47193378770881,0.9723933489601775
6.55,1.8980263628379814,2.467531856734084,0.9704139800161884
6.57,1.8948072428784604,2.4630405758875193,0.9682916602018313
6.59,1.8916028287373963,2.4585170496154483,0.9661276103555967
6.61,1.888413466959906,2.4540183851055057,0.9640194398429972
6.63,1.8852395445437022,2.4495965094125864,0.9620520893441589
6.65,1.882081473634719,2.4452939701147463,0.96029085178451
6.67,1.878939674150373,2.4411410179538757,0.9587769620249654
6.69,1.875814555434988,2.4371541075351,0.9575259235984409
6.71,1.872706498069807,2.433335804716198,0.9565284519200951
6.73,1.869615836901816,2.429675965658861,0.955753678949042
6.75,1.8665428462314233,2.426153955997973,0.9551540934578483
6.77,1.8634877279227626,2.422741610295075,0.9546715861153299
6.79,1.8604506029883061,2.419406592811893,0.9542439284515406
6.81,1.857431506968667,2.416115811851457,0.9538110363996836
6.83,1.8544303891956304,2.4128385618735884,0.9533204467531765
6.85,1.8514471158066739,2.4095491184104287,0.9527315588156816
6.87,1.8484814761848605,2.406228585276403,0.9520183496140615
6.89,1.845533192338529,2.4028658832049015,0.9511704417929493
6.91,1.842601930616438,2.3994578632618486,0.9501925702090104
6.93,1.839687315078627,2.3960086163244956,0.949102639569022
6.95,1.8367889418105847,2.392528122329956,0.9479286786082037
6.97,1.8339063934753355,2.3890304336507975,0.9467050691036956
6.99,1.8310392534395463,2.3855316131833413,0.945468458804934
7.01,1.8281871188794272,2.3820476502274923,0.9442537591294653
7.03,1.8253496123628614,2.378592559215663,0.9430905874334853
7.05,1.8225263915088905,2.3751768324866545,0.9420004477182606
7.07,1.8197171564376329,2.3718063737014043,0.9409948610496629
7.09,1.816921654837082,2.3684819879461143,0.9400745655069263
7.11,1.8141396845831623,2.365199452145645,0.9392298119384126
7.13,1.8113710939519958,2.361950138444844,0.9384416919439573
7.15,1.808615779555778,2.3587221164530874,0.9376843531663526
7.17,1.8058736822140569,2.355501620095816,0.9369278882711892
7.19,1.8031447810392673,2.352274733530728,0.93614163144208
7.21,1.8004290860684475,2.3490291303030735,0.9352975627615704
7.23,1.7977266298118433,2.345755692513437,0.9343735087656215
7.25,1.795037458113408,2.3424498435907566,0.9333558381914216
7.27,1.7923616207281505,2.339112449754321,0.9322413858820285
7.29,1.7896991620169722,2.3357501806682026,0.9310383941300124
7.31,1.787050112141437,2.332375267029549,0.9297663372072568
7.33,1.7844144791093643,2.329004648430692,0.9284545876933645
7.35,1.7817922419780998,2.3256585642170293,0.9271399871111236
7.37,1.7791833454670924,2.322358697927136,0.9258634912249587
7.39,1.7765876961667708,2.319126036713887,0.9246661633583666
7.41,1.7740051604589662,2.315978645640721,0.9235848769161578
7.43,1.7714355641880601,2.3129295783883217,0.9226481497092363
7.45,1.7688786940448735,2.309985147279159,0.9218725566882544
7.47,1.7663343005505985,2.307143754692178,0.9212601454016228
7.49,1.7638021024593422,2.3043954447823287,0.9207972053422003
7.51,1.7612817923387056,2.3017222709882894,0.9204546202397925
7.53,1.758773043041209,2.2990994955905997,0.9201898709355576
7.55,1.7562755147480273,2.296497549553812,0.9199505728636513
7.57,1.753788862251898,2.293884593218583,0.9196792489104657
7.59,1.751312742149135,2.291229441638462,0.9193188799444184
7.61,1.7488468196310272,2.288504563058241,0.9188186637340401
7.63,1.7463907746011231,2.2856888341543122,0.9181393643995637
7.65,1.7439443068947176,2.2827697468360886,0.9172576566494619
7.67,1.7415071404369205,2.2797448096540527,0.9161689603997107
7.69,1.7390790262422406,2.276621967994374,0.9148884122494064
7.71,1.736659744227329,2.273418972241356,0.9134498145294088
7.73,1.734249103875162,2.2701617393352382,0.9119026197804988
7.75,1.731846943849346,2.266881866294381,0.9103072257727655
7.77,1.7294531307078782,2.263613550344795,0.9087290501691568
7.79,1.7270675569037304,2.2603902376707286,0.9072320023161573
7.81,1.7246901382831565,2.257241353605362,0.9058720530265282
7.83,1.7223208113008739,2.2541894580228576,0.9046916076731493
7.85,1.7199595301643937,2.2512481221837715,0.903715307890799
