region,internal,internal,internal
field,phi,Exact[phi],Diff[phi]
component,L2,L2,L2
t, , , 
0.0,5.235290527150873,nan,nan
1.576,5.216162281821742,5.259961886316148,0.13976550008043293
1.581,5.200727149562318,5.245697793232996,0.16064246229710072
1.586,5.186362913475246,5.229287524012428,0.17835350044817114
1.591,5.172066603159045,5.210947178536607,0.1968637168696201
1.596,5.157491592222803,5.1909377739446425,0.21683326264246736
1.601,5.142553626140745,5.169559807902784,0.2376026331195949
1.606,5.127291228267794,5.147146975851564,0.25842969428951273
1.611,5.111803062776539,5.124059056224392,0.27874053936337395
1.616,5.096220562430132,5.1006740070268535,0.2981629879106889
1.621,5.08069425733405,5.077379355897444,0.3164950673134123
1.626,5.065385389948902,5.05456301228496,0.3336646656583619
1.631,5.050459272402256,5.032603681996634,0.34969195940237574
1.636,5.03607910827986,5.011861117216533,0.3646569068017794
1.641,5.022399979097937,4.9926664841865955,0.37867210954091884
1.646,5.009563114121465,4.975313170334429,0.39186129451967244
1.651,4.997690702977267,4.960048376792393,0.4043436216273168
1.656,4.986881511999443,4.947065845679433,0.41622371010057185
1.661,4.977207500164188,4.936500050455996,0.4275868026231735
1.666,4.968711542698102,4.928422130763817,0.43849804655148283
1.671,4.96140628641279,4.922837782065255,0.44900461234444905
1.676,4.955274094205101,4.919687219856134,0.45913934779837223
1.681,4.950267990958472,4.91884723568049,0.4689248546203586
1.686,4.946313496861955,4.920135256790424,0.47837718957897535
1.691,4.943311221421708,4.923315222646739,0.48750874150370416
1.696,4.941140086370873,4.928105008135018,0.49633014189597613
1.701,4.939661043952293,4.9341850617872565,0.5048512881878272
1.706,4.938721156428304,4.941207890937885,0.513081684611614
1.711,4.938157902798066,4.9488080149847615,0.5210303490875122
1.716,4.93780358034198,4.95661202039182,0.5287055195096768
1.721,4.937489672856231,4.964248382361004,0.5361143447560884
1.726,4.937051065093122,4.971356762714756,0.543262685618392
1.731,4.936329994199889,4.977596545762576,0.5501550928500948
1.736,4.935179643454061,4.982654428595242,0.5567949813777435
1.741,4.9334673004833745,4.9862509351768995,0.5631849841830368
1.746,4.931077020374309,4.9881457718202284,0.5693274461320589
1.751,4.927911752560546,4.988141983375915,0.5752250052801564
1.756,4.9238949082421435,4.986088904043878,0.5808812046615471
1.761,4.918971361652419,4.981883924244512,0.5863010791682862
1.766,4.913107893343319,4.9754731161691055,0.591491668076945
1.771,4.906293096596647,4.966850776495166,0.5964624126917272
1.776,4.8985367790475784,4.956057956487404,0.6012254093061995
1.781,4.8898689006962135,4.94318005849537,0.6057954992853392
1.786,4.880338096810719,4.928343584794467,0.6101901897011088
1.791,4.8700098399455936,4.911712130724766,0.6144294088976329
1.796,4.858964299565924,4.893481719882586,0.618535111031446
1.801,4.847293960726658,4.873875585200065,0.622530751608881
1.806,4.835101065028488,4.853138506342103,0.6264406620881351
1.811,4.822494937757453,4.831530820927796,0.6302893556601132
1.816,4.809589264783902,4.809322234346598,0.6341007984359521
1.821,4.796499381488167,4.786785559831901,0.6378976806011283
1.826,4.783339633707039,4.764190526192485,0.6417007208360398
1.831,4.770220867448304,4.741797794229137,0.6455280346513714
1.836,4.757248099882729,4.719853323336666,0.649394593447474
1.841,4.74451841888402,4.698583226096268,0.6533117962977139
1.846,4.732119152163141,4.678189239949191,0.6572871709191614
1.851,4.720126339888881,4.658844930767009,0.6613242143025111
1.856,4.70860353670931,4.640692723188682,0.6654223773174704
1.861,4.6976009604506554,4.623841827397359,0.6695771915749065
1.866,4.687154995687831,4.608367102532004,0.6737805311644345
1.871,4.677288051115236,4.594308864650412,0.6780209967941373
1.876,4.668008760492579,4.581673613945585,0.682284405477362
1.881,4.659312508208755,4.570435623829882,0.6865543653307871
1.886,4.651182252506501,4.560539305576447,0.6908129123285625
1.891,4.6435896124284035,4.551902238226395,0.6950411840468496
1.896,4.636496178826769,4.544418735767555,0.6992201045747262
1.901,4.629855005511402,4.537963812924088,0.7033310548958334
1.906,4.623612233903118,4.532397407402067,0.7073565041721349
1.911,4.617708803447554,4.527568719662438,0.7112805794579731
1.916,4.612082200472105,4.523320540307346,0.7150895543568042
1.921,4.606668200011953,4.519493448705282,0.7187722408656243
1.926,4.60140255820189,4.5159297831202245,0.7223202729466944
1.931,4.596222616898991,4.512477300923285,0.7257282750075149
1.936,4.591068787016898,4.508992466155375,0.728993913236246
1.941,4.585885882364225,4.505343319700857,0.7321178324232116
1.946,4.580624281352266,4.5014119038194655,0.7351034853195413
1.951,4.575240899564983,4.4970962272427375,0.7379568655938079
1.956,4.569699961696518,4.492311769208574,0.740686158928788
1.961,4.5639735666259815,4.486992530641276,0.7433013296572768
1.966,4.558042044319243,4.481091648314879,0.745813662485433
1.971,4.5518941077581125,4.474581593514772,0.7482352802192986
1.976,4.545526807158847,4.467453980758304,0.750578658926733
1.981,4.53894529733423,4.459719014901817,0.7528561615780027
1.986,4.532162432169819,4.451404606799511,0.7550796098828187
1.991,4.525198202827721,4.442555188911722,0.7572599117878384
1.996,4.518079038468508,4.43323026316584,0.759406758977338
2.001,4.510836990004705,4.4235027141753775,0.7615284048548121
2.006,4.503508818680796,4.413456921783044,0.7636315290641208
2.011,4.496135012128957,4.4031867079081435,0.765721189883983
2.016,4.488758750991023,4.3927931538775775,0.7678008610896141
2.021,4.481424849239996,4.382382325770844,0.7698725454277484
2.026,4.474178690992419,4.372062946721905,0.7719369529903916
2.031,4.467065185889314,4.361944056453437,0.7739937297488103
2.036,4.4601277640506805,4.352132699391291,0.7760417195030018
